Kitchen_1,Kitchen_2,Bedroom_2,Bedroom_4,Bedroom_5,Bedroom_6,BsmtFullBath_1,BsmtFullBath_3,LotArea,HalfBath_1,OpenPorchSF,2ndFlrSF,WoodDeckSF,LotFrontage,BsmtFinSF1,Fireplaces_1,Fireplaces_2,MasVnrArea,YearRemodAdd,YearBuilt,TotRmsAbvGrd_6,TotRmsAbvGrd_8,FullBath_3,TotalBsmtSF,GarageArea,GarageCars_3,GarageCars_4,GrLivArea,OverallQual_2,OverallQual_3,OverallQual_4,OverallQual_5,OverallQual_7,OverallQual_8,OverallQual_9,OverallQual_10,SalePrice
True,False,True,False,False,False,True,False,8877,False,0,0,0,67.0,690,True,False,0.0,1958,1938,False,False,False,816,288,False,False,816,False,False,True,False,False,False,False,False,100000
True,False,True,False,False,False,False,False,7200,True,65,557,0,60.0,0,False,False,0.0,1995,1938,True,False,False,803,297,False,False,1360,False,False,False,True,False,False,False,False,125500
True,False,True,False,False,False,False,False,9650,False,16,0,0,80.0,686,True,False,360.0,1977,1977,True,False,False,1350,630,False,False,1334,False,False,False,False,False,False,False,False,167900
True,False,False,False,False,False,True,False,13450,True,91,941,146,95.0,700,False,False,0.0,2002,2002,False,True,False,916,492,False,False,1861,False,False,False,False,True,False,False,False,200000
True,False,False,False,False,False,False,False,8294,False,0,0,0,70.0,0,False,False,0.0,1971,1971,False,False,False,858,480,False,True,872,False,False,True,False,False,False,False,False,123000
True,False,False,False,False,False,True,False,13695,False,78,0,0,66.0,814,False,False,0.0,2004,2003,True,False,False,1114,576,False,False,1114,False,False,False,False,False,False,False,False,155000
True,False,False,False,False,False,False,False,9375,True,87,885,192,68.40684410646388,0,True,False,149.0,2002,2002,False,False,False,1284,647,False,False,2169,False,False,False,False,False,True,False,False,228500
True,False,False,False,False,False,False,False,7558,True,0,741,0,57.0,0,True,False,0.0,1950,1928,False,False,False,896,342,False,False,1913,False,False,False,False,False,False,False,False,177000
True,False,False,False,False,False,False,False,11103,True,0,728,0,85.0,0,True,False,0.0,2006,2006,False,True,False,728,440,False,False,1456,False,False,False,False,True,False,False,False,155835
True,False,True,False,False,False,False,False,6000,False,0,0,0,50.0,250,False,False,0.0,1950,1920,False,False,False,960,308,False,False,960,False,False,True,False,False,False,False,False,108500
True,False,False,False,False,False,True,False,15306,False,0,0,0,93.0,80,True,False,100.0,2007,2006,False,False,False,1732,712,True,False,1776,False,False,False,False,False,True,False,False,283463
True,False,False,False,False,False,True,False,16196,False,25,0,402,68.40684410646388,1443,True,False,0.0,1998,1998,False,False,False,1482,514,False,False,1494,False,False,False,False,True,False,False,False,215000
True,False,False,True,False,False,False,False,5250,False,54,1215,0,50.0,259,False,False,0.0,1987,1872,False,True,False,684,0,False,False,2358,False,False,False,False,False,True,False,False,122000
True,False,False,True,False,False,False,False,9247,True,84,858,0,70.0,319,True,False,318.0,1962,1962,False,True,False,858,490,False,False,1716,False,False,False,False,False,False,False,False,171000
True,False,True,False,False,False,False,False,6000,False,0,390,210,50.0,0,False,False,0.0,2000,1937,False,False,False,698,624,False,False,1176,False,False,False,False,False,False,False,False,134900
True,False,False,True,False,False,False,False,10192,False,98,698,0,102.0,0,True,False,143.0,1992,1968,False,True,True,570,487,False,False,1920,False,False,False,False,True,False,False,False,170000
True,False,False,False,False,False,False,False,9477,False,0,0,0,68.40684410646388,340,False,False,65.0,1966,1966,False,False,False,864,264,False,False,892,False,False,False,True,False,False,False,False,110000
True,False,False,False,False,False,True,False,12537,True,0,0,0,68.40684410646388,734,True,False,0.0,2008,1971,True,False,False,1078,500,False,False,1078,False,False,False,True,False,False,False,False,149900
True,False,False,False,False,False,False,False,2117,True,32,804,0,68.40684410646388,378,False,False,216.0,2000,2000,False,False,False,756,440,False,False,1573,False,False,False,False,False,False,False,False,177500
True,False,False,True,False,False,False,False,12513,False,0,457,55,68.40684410646388,0,True,False,0.0,2007,1920,False,False,False,715,368,False,False,1738,False,False,True,False,False,False,False,False,104900
True,False,False,False,False,False,False,False,8499,True,36,796,0,73.0,0,True,False,0.0,2007,2006,True,False,False,616,432,False,False,1412,False,False,False,False,False,False,False,False,156932
True,False,False,False,False,False,True,False,7500,True,96,860,0,68.40684410646388,533,False,False,0.0,2000,2000,False,False,False,814,663,False,False,1674,False,False,False,False,True,False,False,False,216000
True,False,False,False,False,False,True,False,9179,True,88,908,0,68.0,633,False,False,158.0,1999,1999,False,False,False,873,588,False,False,1790,False,False,False,False,True,False,False,False,193000
True,False,False,True,False,False,False,False,2665,False,26,550,104,41.0,548,True,False,0.0,1977,1977,True,False,False,757,336,False,False,1475,False,False,False,True,False,False,False,False,127000
True,False,False,False,False,False,True,False,4435,False,0,0,140,68.40684410646388,685,False,False,170.0,2004,2003,False,False,False,848,420,False,False,848,False,False,False,False,False,False,False,False,144000
True,False,True,False,False,False,False,False,5400,False,0,534,0,90.0,315,False,False,0.0,1950,1920,True,False,False,840,338,False,False,1374,False,False,True,False,False,False,False,False,105000
True,False,False,False,False,False,True,False,9600,False,28,0,0,80.0,831,True,False,0.0,1996,1955,False,True,False,992,377,False,False,1661,False,False,False,False,False,False,False,False,165500
True,False,False,False,False,False,False,False,10991,False,36,0,100,89.0,0,True,False,80.0,2007,2007,False,False,False,1571,722,True,False,1571,False,False,False,False,False,True,False,False,239000
True,False,True,False,False,False,False,False,6292,False,141,0,0,52.0,384,False,False,0.0,1950,1930,False,False,False,768,160,False,False,790,False,False,False,False,False,False,False,False,91000
True,False,False,False,False,False,False,False,10998,False,68,620,0,60.0,408,False,False,0.0,1960,1941,True,False,False,984,660,False,False,1604,False,False,False,True,False,False,False,False,117000
True,False,False,False,False,False,False,False,9735,True,0,640,100,73.0,0,False,False,0.0,2007,2006,False,False,False,384,400,False,False,1394,False,False,False,True,False,False,False,False,167500
True,False,True,False,False,False,True,False,8212,False,0,0,0,45.0,203,False,False,0.0,1950,1914,False,False,False,864,200,False,False,864,False,True,False,False,False,False,False,False,58500
True,False,False,True,False,False,True,False,7200,True,0,764,36,60.0,0,False,False,0.0,1950,1920,False,True,False,596,576,False,False,1762,False,False,False,False,True,False,False,False,157000
True,False,True,False,False,False,False,False,9060,False,0,560,0,60.0,204,False,False,0.0,1950,1939,True,False,False,560,280,False,False,1258,False,False,False,False,False,False,False,False,105000
True,False,False,False,False,False,True,False,5436,False,96,358,0,40.0,735,False,False,0.0,2007,1922,False,False,False,796,240,False,False,1154,False,False,True,False,False,False,False,False,125500
True,False,False,False,False,False,True,False,14892,False,39,0,201,42.0,1320,False,True,160.0,2007,2006,False,False,False,1746,758,True,False,1746,False,False,False,False,False,False,True,False,377500
True,False,False,False,False,False,False,False,6000,False,0,349,0,60.0,375,True,False,0.0,1950,1941,True,False,False,735,440,False,False,1218,False,False,False,False,False,False,False,False,131000
True,False,False,False,False,False,True,False,9100,False,36,0,219,70.0,1400,False,False,244.0,2000,2000,True,False,False,1525,541,False,False,1525,False,False,False,False,True,False,False,False,235000
False,True,False,True,False,False,False,False,8944,False,152,0,0,65.0,0,False,False,0.0,1967,1967,False,True,False,1584,792,True,False,1584,False,False,False,True,False,False,False,False,124000
True,False,False,False,False,False,True,False,7838,False,144,0,175,68.0,769,True,False,0.0,1967,1967,True,False,False,864,288,False,False,900,False,False,False,True,False,False,False,False,123000
False,True,False,False,False,False,False,False,10800,False,25,691,0,60.0,0,True,False,0.0,2000,1905,False,False,False,482,672,False,False,1912,False,False,False,False,False,False,False,False,163000
True,False,True,False,False,False,True,False,4045,False,20,0,161,53.0,1070,True,False,45.0,2006,2006,True,False,False,1356,648,True,False,1500,False,False,False,False,True,False,False,False,246578
True,False,False,True,False,False,False,False,12665,True,39,1349,144,88.0,0,True,False,245.0,2006,2005,False,False,False,1094,642,True,False,2482,False,False,False,False,False,True,False,False,281213
True,False,False,True,False,False,False,False,6120,True,0,574,24,51.0,0,False,False,0.0,2004,1920,False,True,False,939,180,False,False,1513,False,False,False,True,False,False,False,False,137500
True,False,False,False,False,False,True,False,7200,True,0,768,0,60.0,180,False,False,0.0,1982,1950,False,False,False,1208,240,False,False,1904,False,False,False,True,False,False,False,False,138000
True,False,False,False,False,False,False,False,6171,True,16,448,147,51.0,264,True,False,0.0,1990,1925,False,False,False,976,216,False,False,1608,False,False,False,False,False,False,False,False,137450
True,False,False,False,False,False,False,False,6000,False,0,208,0,50.0,0,True,False,0.0,1950,1929,False,False,False,862,208,False,False,1158,False,False,False,False,False,False,False,False,120000
True,False,False,False,False,False,True,False,7415,True,75,729,100,62.0,759,True,False,0.0,2004,2004,False,True,False,839,398,False,False,1593,False,False,False,False,False,False,False,False,193000
True,False,True,False,False,False,False,False,6762,False,55,0,168,64.0,0,True,False,0.0,2006,2006,True,False,False,1286,662,False,False,1294,False,False,False,False,True,False,False,False,193879
True,False,False,False,False,False,True,False,15256,False,160,0,168,49.0,929,False,False,84.0,2007,2007,True,False,False,1485,754,True,False,1464,False,False,False,False,False,True,False,False,282922
True,False,False,False,False,False,False,False,10410,False,0,520,216,60.0,0,False,False,0.0,1950,1915,True,False,False,672,936,True,False,1214,False,True,False,False,False,False,False,False,105000
True,False,True,False,False,False,True,False,3842,False,53,0,128,44.0,1373,True,False,174.0,2005,2004,False,False,False,1594,482,False,False,1646,False,False,False,False,False,True,False,False,275000
True,False,True,False,False,False,True,False,8445,False,0,0,58,70.0,656,False,False,0.0,2007,1972,False,False,False,768,396,False,False,768,False,False,False,True,False,False,False,False,133000
True,False,False,False,False,False,True,False,8780,False,0,0,0,68.40684410646388,625,False,False,0.0,1985,1985,False,False,False,833,0,False,False,833,False,False,False,True,False,False,False,False,112000
True,False,False,False,False,False,False,False,7740,False,0,622,0,60.0,0,False,False,0.0,1950,1910,True,False,False,622,528,False,False,1363,False,False,True,False,False,False,False,False,125500
True,False,False,False,False,False,True,False,12420,True,45,896,0,79.0,666,False,False,0.0,2001,2001,True,False,False,944,622,False,False,1840,False,False,False,False,True,False,False,False,230000
True,False,False,False,False,False,False,False,9600,True,0,556,0,80.0,120,False,False,0.0,2005,1950,True,False,False,856,271,False,False,1668,False,False,False,False,False,False,False,False,140000
True,False,False,True,False,False,False,False,13053,True,0,795,0,64.0,0,True,False,0.0,2000,1923,False,True,False,833,370,False,False,1848,False,False,False,False,False,False,False,False,207000
True,False,False,False,False,False,False,False,3635,False,20,0,143,51.0,988,True,False,130.0,2007,2007,False,False,False,1386,660,True,False,1569,False,False,False,False,True,False,False,False,175900
False,True,False,True,False,False,False,False,11340,False,0,1044,0,60.0,0,False,False,0.0,1950,1885,False,False,False,777,560,False,False,2290,False,False,True,False,False,False,False,False,122500
True,False,False,False,False,False,True,False,9204,True,88,0,0,71.0,25,False,False,0.0,1963,1963,True,False,False,1144,336,False,False,1144,False,False,False,True,False,False,False,False,124000
True,False,True,False,False,False,False,False,4043,False,55,0,0,53.0,360,True,False,0.0,1977,1977,False,False,False,1069,440,False,False,1069,False,False,False,False,False,False,False,False,127500
True,False,False,False,False,False,True,False,4435,False,0,0,140,37.0,686,False,False,170.0,2003,2003,False,False,False,848,420,False,False,848,False,False,False,False,False,False,False,False,136500
True,False,True,False,False,False,True,False,9503,False,28,0,316,68.40684410646388,457,True,False,0.0,1983,1958,True,False,False,1024,484,False,False,1344,False,False,False,True,False,False,False,False,144000
True,False,False,False,False,False,False,False,10721,False,39,0,0,80.0,0,False,False,243.0,1959,1959,False,False,False,1252,528,False,False,1252,False,False,False,False,False,False,False,False,142000
